,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_VTail,S_HorTail,S_VerTail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,mWingFold,Tail_type,Winglet,Wing_folding,Num_wing_fold,Season,t_mission,Sensor_Swath_width,Aeroshell_Diameter
0,1.0,0.354670298,1.3316724409553575,30.0,5.0,1.438074866,0.35,0.0,267.6241816199516,715.9159455677369,LowAcc,400000.0,22.811955640089995,0.045130127105937966,0.41367042118747094,9.166170088917001,0.7362029794921354,4.49152686541636,0.7223012988571207,0.12347791195528375,0.050645579,0.042361211,0.02,0.09840987899283117,0.12350349915479665,4.49152686541636,5.0,0.0,4.0,0.4327280512295329,3.0,Fuselage greater than aeroshell diameter,1,Titan,267.6241816199516,162.48042092373942,0.0,52.254400000000004,215.36978161995162,6.472713234967744,18.452698973019203,0.2614370366984243,0.30447400894889104,0.6207901250759887,26.753370278377233,0.009293474684367541,0.0,0.014583564440330758,0.0,0.0,No_tail,no,yes,0.0,spring,0.05556400041097737,10.0,4.45
1,2.0,0.580983727,3.142725466692883,30.0,17.0,1.884397861,0.35,0.0,62.08635700181665,715.9159455677369,LowAcc,400000.0,77.76671188092422,0.045130127105937966,0.008947674289288745,0.19826388408534884,-2.0804564505077163,1.8172176,0.54516528,0.12347791195528375,0.053039692,0.044378411,0.008661281,1.0996145813446883,0.12350349915479665,0.6665213999999999,1.0,0.0,6.0,0.0,3.0,"Wingspan greater than aeroshell diameter, folding wings needed",1,Titan,62.08635700181665,0.0,0.0,52.254400000000004,9.831957001816647,2.4828655397578667,0.8470782734061039,0.027857947483295117,0.2589623805838925,0.0,6.21519286058549,0.0,0.0,0.0,0.0,0.0,No_tail,no,no,0.0,winter,0.001629904983641304,100.0,2.9
2,3.0,0.580983727,1.832659068109206,30.0,5.780952381,1.53143835,0.35,0.0,408.6973242228921,1204.1470956659641,LowAcc,400000.0,27.57515189538056,0.028129901372239627,0.26217859437149466,9.320281322785908,0.5242849269303655,7.271118444682292,0.7303902284337795,0.1841087217633536,0.083138376,0.063138376,0.02,0.17915286710855052,0.1954201216296727,7.271118444682292,8.0,0.0,1.0,0.5650409448061882,3.0,Fuselage greater than aeroshell diameter,1,Titan,408.6973242228921,271.6865028370669,0.0,52.254400000000004,356.44292422289215,6.5590258789637135,35.105710646218625,0.8655731949585221,0.40591698320644,0.9394467905805931,40.86078176572835,0.00538256172871313,0.0,0.014583564440330758,0.0,0.0,No_tail,no,yes,0.0,fall,0.004596614797880754,100.0,5.0
3,4.0,1.418681194,3.519917010450735,30.0,8.733333333,2.590316883,0.35,0.0,315.6059498259074,840.0029589977688,LowAcc,400000.0,22.353317539047758,0.014505705516280363,0.16671976844378897,11.493392600358002,-0.3204893902850051,5.356297123292984,0.7180298812948961,0.37315566514535864,0.20944484300000002,0.169444843,0.04,0.15930709567504558,0.39600384864549226,5.356297123292984,6.0,0.0,1.0,0.4699007286144488,3.0,Fuselage greater than aeroshell diameter,1,Titan,315.6059498259074,190.19750626356785,0.0,52.254400000000004,263.3515498259074,17.1502471401873,22.138804990757727,0.5607668037027319,1.022598983876068,0.7050493124817021,31.554311206930425,0.007681559963256131,0.0,0.014583564440330758,0.0,0.0,No_tail,no,yes,0.0,winter,0.018901348168222937,30.0,4.85
4,5.0,1.313969011,2.6115368781607025,30.0,5.19047619,1.884397861,0.35,0.0,270.3503865042924,714.1979290979008,LowAcc,400000.0,22.128468499644676,0.013763214798098462,0.14712048304736552,10.689398167911456,-0.9985620525694541,4.488782059223162,0.721881766794459,0.2812215707287075,0.121898341,0.081898341,0.04,0.14378902096251353,0.3041006050323742,4.488782059223162,5.0,0.0,1.0,0.43219094699850613,3.0,Fuselage greater than aeroshell diameter,1,Titan,270.3503865042924,162.03002454084128,0.0,52.254400000000004,218.09598650429234,9.269573355819936,18.19379530233631,0.33806283973323625,0.5951596509004446,0.6196033616750624,27.025879333357626,0.009304555188091574,0.0,0.014583564440330758,0.0,0.0,No_tail,no,yes,0.0,winter,0.019093406194250196,30.0,3.95
5,6.0,0.37155936,1.9193086397843842,30.0,9.914285714,1.460846448,0.35,0.0,394.055303279737,1146.6168443930956,LowAcc,400000.0,27.721040283156253,0.041251986629088355,0.37777783794345215,9.157809570244225,1.1449540414060664,7.179204663433683,0.721609832041449,0.16430336310957283,0.070631733,0.050631733,0.02,0.19349047165364197,0.17502467982823192,7.179204663433683,8.0,0.0,1.0,0.5511035196433481,3.0,Fuselage greater than aeroshell diameter,1,Titan,394.055303279737,258.8380438194804,0.0,52.254400000000004,341.80090327973704,7.396463742740326,34.06238477979147,0.8386596352809259,0.344854222050269,0.90344704220582,39.39694969899298,0.0055167747545816935,0.0,0.014583564440330758,0.0,0.0,No_tail,no,yes,0.0,summer,0.015241413496920913,30.0,5.0
6,7.0,0.580983727,1.832659068109206,30.0,5.780952381,2.660908785,0.35,0.0,377.68588620594664,1098.7509803180137,LowAcc,400000.0,26.923851833411813,0.026840416806142433,0.2541408127423942,9.468586668305168,0.44297588655685755,6.436209887035487,0.738467172763561,0.1864596912755658,0.13941827,0.11941827,0.02,0.17798981923315316,0.19677689328459133,6.436209887035487,7.0,0.0,3.0,0.5392329364174485,3.0,Fuselage greater than aeroshell diameter,1,Titan,377.68588620594664,248.12252321054135,0.0,52.254400000000004,325.4314862059466,6.480276795348592,30.819710219358484,0.673791625354136,0.6806994108504227,0.8732325106562318,37.76054853413461,0.006120335262470447,0.0,0.014583564440330758,0.0,0.0,No_tail,no,yes,0.0,winter,0.015692696577540386,30.0,4.4
7,8.0,0.738052002,3.151518876513832,30.0,13.45714286,2.872684492,0.35,0.0,339.83452853895585,926.2854335477858,LowAcc,400000.0,23.40726879309702,0.02679413885334078,0.20979155181849665,7.829755341897811,-0.2754811013007862,5.494147181582565,0.7355880484967512,0.2962701850754191,0.064378411,0.044378411,0.02,0.009461696269725628,0.29628525621072627,5.494147181582565,6.0,0.0,1.0,0.4941026976962527,3.0,Fuselage greater than aeroshell diameter,1,Titan,339.83452853895585,209.48486998600845,0.0,52.254400000000004,287.5801285389559,18.2574472682373,24.1691264643932,0.5937680798529885,0.31432283903097047,0.7621388721777295,33.9765506358791,0.00732082893581367,0.0,0.014583564440330758,0.0,0.0,No_tail,no,no,0.0,spring,0.005415085048004234,100.0,5.0
8,9.0,1.313969011,2.6115368781607025,30.0,5.19047619,1.460846448,0.35,0.0,353.62668744357404,999.17493049121,LowAcc,400000.0,24.41559700485622,0.013983007915282729,0.14165772040708782,10.130704442515764,-0.4963210011432323,6.277121215269196,0.7210985775970709,0.29582868159288717,0.171924914,0.131924914,0.04,0.18330032125618584,0.3112944606841007,6.277121215269196,7.0,0.0,5.0,0.5136601949189915,3.0,Fuselage greater than aeroshell diameter,1,Titan,353.62668744357404,225.91894265434408,0.0,52.254400000000004,301.37228744357407,10.129624726103593,27.59697661171062,0.7015002874312533,0.8394107004075549,0.809544671388126,35.355291715372566,0.006412512375902103,0.0,0.014583564440330758,0.0,0.0,No_tail,no,yes,0.0,winter,0.05191450007587567,10.0,4.7
9,10.0,1.156900736,4.434784381680806,30.0,17.0,2.025581665,0.35,0.0,3165.8818648447177,8815.568186345385,LowAcc,400000.0,66.53705338946129,0.007839458890686865,0.0064051564561088,0.8170406332148779,-2.3813945906051885,53.42417286441717,0.7277954035241664,0.5124830682490462,0.178106124,0.169444843,0.03,0.7662108555866695,0.4850560578938503,53.42417286441717,59.0,0.0,5.0,1.5410512274378785,3.0,Fuselage greater than aeroshell diameter,1,Titan,3165.8818648447177,1975.6566185863917,0.0,52.254400000000004,3113.627464844718,0.07609648264773322,589.8907253953938,225.62385202822296,0.9737747221168004,4.8118034494845645,316.57963718683686,0.00037342918251556987,0.0,0.014583564440330758,0.0,0.0,No_tail,no,no,0.0,spring,0.006349963155827193,30.0,5.0
10,11.0,0.999832461,3.976983443840418,30.0,15.81904762,1.743214057,0.35,0.0,345.697704458673,993.2606913515617,LowAcc,400000.0,32.85785411997096,0.008358305613525439,0.02979374808798243,3.5645679238828123,-2.1305850544553415,6.2676722719653455,0.7200669839004636,0.45059102130920115,0.0843063,0.075645019,0.03,-0.054324608355686026,0.43019290324600096,6.2676722719653455,7.0,0.0,2.0,0.5095948772716051,3.0,Fuselage greater than aeroshell diameter,1,Titan,345.697704458673,224.49696338924994,0.0,52.254400000000004,293.44330445867297,0.03024713773203746,32.14584588152821,0.8657985172241334,0.5158040061218785,0.8053664936293393,34.5622635483318,0.00643192041533008,0.0,0.014583564440330758,0.0,0.0,No_tail,no,no,0.0,winter,0.012858655832414398,30.0,5.0
11,12.0,1.052188552,2.92708405523928,30.0,8.142857143,1.460846448,0.35,0.0,402.0505582900921,1148.3754922804287,LowAcc,400000.0,25.021235952307844,0.01933107652847333,0.19999236269015777,10.345640212824305,0.37471332774094196,7.18201438481736,0.7218782408389716,0.309719029098689,0.174431557,0.144431557,0.03,0.18057744796047584,0.32600893200385456,7.18201438481736,8.0,0.0,2.0,0.5515347928753191,3.0,Fuselage greater than aeroshell diameter,1,Titan,402.0505582900921,259.3336656616838,0.0,52.254400000000004,349.79615829009214,14.92984089284097,32.562706933790025,0.997301947746902,0.8516491998044583,0.9045525193228309,40.19634511978026,0.00551245068256986,0.0,0.014583564440330758,0.0,0.0,No_tail,no,no,0.0,fall,0.05065790974423258,10.0,5.0
12,13.0,0.37155936,1.4655944073565632,30.0,5.780952381,2.872684492,0.35,0.0,466.9700986568686,1402.3274256984387,LowAcc,400000.0,29.254060529693852,0.042418182190871755,0.37120178672186493,8.751006468206134,1.1808275190350281,8.254264630761977,0.736695658941403,0.13451758156168003,0.189444843,0.169444843,0.02,0.1754627380799575,0.1425719817810703,8.254264630761977,9.0,0.0,3.0,0.610622003000425,3.0,Fuselage greater than aeroshell diameter,1,Titan,466.9700986568686,316.18798617815895,0.0,52.254400000000004,414.71569865686854,6.549164104143644,42.20513630034797,1.0770404321544134,0.9249504603575331,1.061110615214113,46.69108835266861,0.004638649382976748,0.0,0.014583564440330758,0.0,0.0,No_tail,no,yes,0.0,spring,0.04332812230543446,10.0,5.0
